Rank,Kategori,Marka,Ürün Adı,Fiyat,Link
975,Elektronik,nextbuy,Şarjlı Dokunmatik Kalem iOS Android Windows Uyumlu Tablet Telefon iPad Yazı Çizim Kalemi,"220,00 TL",https://www.trendyol.com/nextbuy/sarjli-dokunmatik-kalem-ios-android-windows-uyumlu-tablet-telefon-ipad-yazi-cizim-kalemi-p-877740413
976,Elektronik,ROBEVE,550 ml Hava Nemlendirici Buhar Makinesi Ultrasonik Aroma Difüzör Oda Nemlendirici Işıklı Zamanlayıcı,"534,83 TL
545,74 TL",https://www.trendyol.com/robeve/550-ml-hava-nemlendirici-buhar-makinesi-ultrasonik-aroma-difuzor-oda-nemlendirici-isikli-zamanlayici-p-364313731
977,Elektronik,JBL,Tune 525BT Mavi Multi Connect Wireless Kulak Üstü Kulaklık,"1.210,00 TL",https://www.trendyol.com/jbl/tune-525bt-mavi-multi-connect-wireless-kulak-ustu-kulaklik-p-901332020
978,Elektronik,Barbanti Mobile,3. Nesil Beyaz Ios Android Uyumlu Kablosuz Bluetooth Kulaklık Yeni Nesil Karışık Renk Kılıf Hediyeli,"378,71 TL",https://www.trendyol.com/barbanti-mobile/3-nesil-beyaz-ios-android-uyumlu-kablosuz-bluetooth-kulaklik-yeni-nesil-karisik-renk-kilif-hediyeli-p-677226074
979,Elektronik,resolut,Bluetooth Hoparlör Parti Hoparlörü Karaoke Mikrofon Hediyeli Işıklı Ses Bombası Radyo Usb Sd Girişli,"379,00 TL",https://www.trendyol.com/resolut/bluetooth-hoparlor-parti-hoparloru-karaoke-mikrofon-hediyeli-isikli-ses-bombasi-radyo-usb-sd-girisli-p-331600182
980,Elektronik,Fibaks,İpad 11 A16 2025 10. Nesil 10.9 Ekran Koruyucu Tablet Nano Esnek Kırılmaz Koruma A2696 A2757 A2777,"149,99 TL",https://www.trendyol.com/fibaks/ipad-11-a16-2025-10-nesil-10-9-ekran-koruyucu-tablet-nano-esnek-kirilmaz-koruma-a2696-a2757-a2777-p-384038285
981,Elektronik,MAGICTECH,Turbo Hızlı Şarj Kablosu 5.0a 6.0a Type-c 33w 67w 120w redmi Samsung Huawei ktr tech,"35,00 TL",https://www.trendyol.com/magictech/turbo-hizli-sarj-kablosu-5-0a-6-0a-type-c-33w-67w-120w-redmi-samsung-huawei-ktr-tech-p-739918212
982,Elektronik,Fantom,Dik Süpürge Torbası 10 Adet Orijinal GRİ RENK,"103,55 TL
109,00 TL",https://www.trendyol.com/fantom/dik-supurge-torbasi-10-adet-orijinal-gri-renk-p-78885128
983,Elektronik,DYSON,Gen5detect™ Absolute (MOR/GRİ) Kablosuz Süpürge,"29.999,00 TL",https://www.trendyol.com/dyson/gen5detect-absolute-mor-gri-kablosuz-supurge-p-763041589
984,Elektronik,Kiwi,Kc8203 3 Bıçaklı 350 ML Şarjlı Gıda Doğrayıcı Blender,"400,90 TL
422,00 TL",https://www.trendyol.com/kiwi/kc8203-3-bicakli-350-ml-sarjli-gida-dograyici-blender-p-339644341
985,Elektronik,Fantom,Pratik 1200 Pratik S Uyumlu Turbo Başlık Antrasit,"649,00 TL",https://www.trendyol.com/fantom/pratik-1200-pratik-s-uyumlu-turbo-baslik-antrasit-p-834464539
986,Elektronik,Havit,"TW984 ANC TWS Bluetooth 5.4 Kulaklık - 4 Mikrofonlu, ENC, Çift Cihaz Desteği","-%40
599,00 TL
999,00 TL",https://www.trendyol.com/havit/tw984-anc-tws-bluetooth-5-4-kulaklik-4-mikrofonlu-enc-cift-cihaz-destegi-p-902243376
987,Elektronik,Apple,iPhone 13 128 GB Yıldız Işığı Cep Telefonu (Apple Türkiye Garantili),"32.999,00 TL",https://www.trendyol.com/apple/iphone-13-128-gb-yildiz-isigi-cep-telefonu-apple-turkiye-garantili-p-150059024
988,Elektronik,Karaca,Tea Break 2 In 1 Çelik Su Isıtıcı Çay Makinesi Inox Siyah,"2.224,11 TL",https://www.trendyol.com/karaca/tea-break-2-in-1-celik-su-isitici-cay-makinesi-inox-siyah-p-80575387
989,Elektronik,POWERTEC,Tr-758 Profesyonel Sakal Ense Tıraş Makinesi (0.1mm - Sıfıra En Yakın),"1.208,07 TL
1.299,00 TL",https://www.trendyol.com/powertec/tr-758-profesyonel-sakal-ense-tiras-makinesi-0-1mm-sifira-en-yakin-p-34267212
990,Elektronik,VOLEMİ,2200 W Saç Şekillendirici Saç Düzleştirici Fön Tarağı Saç Kurutma Makinesi Kişisel Bakım Aletleri,"323,14 TL",https://www.trendyol.com/volemi/2200-w-sac-sekillendirici-sac-duzlestirici-fon-taragi-sac-kurutma-makinesi-kisisel-bakim-aletleri-p-344060466
991,Elektronik,Kiwi,Kht-8490 Duvar Tipi Isıtıcı 2000w,"1.828,10 TL
2.090,00 TL",https://www.trendyol.com/kiwi/kht-8490-duvar-tipi-isitici-2000w-p-786367307
992,Elektronik,Teknodrone,Taşınabilir Android Projeksiyon En Güncel Versiyon Wifi Destekli Akıllı Sinema Projektör Ultra Hd,"2.099,00 TL",https://www.trendyol.com/teknodrone/tasinabilir-android-projeksiyon-en-guncel-versiyon-wifi-destekli-akilli-sinema-projektor-ultra-hd-p-854449746
993,Elektronik,PSGT,Tüm Dokunmatik Cihazlara uygun ios/android/windows.Tablet/ipad Yazı Çizim .Üç Hediye,"334,51 TL
371,68 TL",https://www.trendyol.com/psgt/tum-dokunmatik-cihazlara-uygun-ios-android-windows-tablet-ipad-yazi-cizim-uc-hediye-p-835256104
994,Elektronik,İntouch,"10.000 Mah Prime Dijital Göstergeli Dahili Çoklu Kablolu Powerbank,siyah,taşınabilir Şarj Cihazı","449,00 TL",https://www.trendyol.com/intouch/10-000-mah-prime-dijital-gostergeli-dahili-coklu-kablolu-powerbank-siyah-tasinabilir-sarj-cihazi-p-68361137
995,Elektronik,Kiwi,Ksm-2405w Waffle Makinesi,"742,05 TL",https://www.trendyol.com/kiwi/ksm-2405w-waffle-makinesi-p-43361802
996,Elektronik,Remington,S8540 Keratin Protect Keratin Korumalı Saç Düzleştirici,"2.749,55 TL
2.894,26 TL",https://www.trendyol.com/remington/s8540-keratin-protect-keratin-korumali-sac-duzlestirici-p-1174570
997,Elektronik,Xiaomi,Redmi Buds 6 Active - Beyaz Kulakiçi Kulaklık TWS (Xiaomi Türkiye Garantili),"899,00 TL",https://www.trendyol.com/xiaomi/redmi-buds-6-active-beyaz-kulakici-kulaklik-tws-xiaomi-turkiye-garantili-p-848120259
998,Elektronik,Kiwi,KHT-8407 Quartz Isıtıcı | 5 Yönlü Isıtma & Enerji Tasarruflu Kuvars Tüp & Taşınabilir Tasarım,"1.200,00 TL
1.250,00 TL",https://www.trendyol.com/kiwi/kht-8407-quartz-isitici-5-yonlu-isitma-enerji-tasarruflu-kuvars-tup-tasinabilir-tasarim-p-1033325138
999,Elektronik,Go Aksesuar,Iphone 13 VE 14  Uyumlu Darbe Önleyici DALGALI BORDO ANTİŞOK Silikon Kılıf,"92,32 TL",https://www.trendyol.com/go-aksesuar/iphone-13-ve-14-uyumlu-darbe-onleyici-dalgali-bordo-antisok-silikon-kilif-p-893476397
1000,Elektronik,Game-X,Xxl 90*40 Cm Oyuncu Gamepad Siyah,"134,99 TL",https://www.trendyol.com/game-x/xxl-90-40-cm-oyuncu-gamepad-siyah-p-141975733
1001,Kırtasiye & Ofis Malzemeleri,Pensan,Hb Mercanlı Kurşun Kalem (56260),"10,00 TL",https://www.trendyol.com/pensan/hb-mercanli-kursun-kalem-56260-p-956347525
1002,Kırtasiye & Ofis Malzemeleri,Pensan,Tükenmez Kalem 1.0mm Büro Tipi Ballpoint Büro Tükenmez Kalem 1.0mm 2270,"7,89 TL",https://www.trendyol.com/pensan/tukenmez-kalem-1-0mm-buro-tipi-ballpoint-buro-tukenmez-kalem-1-0mm-2270-p-135117495
1003,Kırtasiye & Ofis Malzemeleri,Genel Markalar,Tükenmez Kalem 1.0mm Büro Tipi Ballpoint,"9,00 TL",https://www.trendyol.com/genel-markalar/tukenmez-kalem-1-0mm-buro-tipi-ballpoint-p-135403598
1004,Kırtasiye & Ofis Malzemeleri,Genel Markalar,Dijital Yüzük Zikirmatik - Pratik ve Hafif Tesbih Sayacı (1 Adet),"12,90 TL",https://www.trendyol.com/genel-markalar/dijital-yuzuk-zikirmatik-pratik-ve-hafif-tesbih-sayaci-1-adet-p-62414763
1005,Kırtasiye & Ofis Malzemeleri,Bimotif,"Yılbaşı sticker, karışık mutlu yıllar seti, 35 adet (1 sayfa)","11,30 TL",https://www.trendyol.com/bimotif/yilbasi-sticker-karisik-mutlu-yillar-seti-35-adet-1-sayfa-p-1011224435
1006,Kırtasiye & Ofis Malzemeleri,Genel Markalar,OFİSPEN 1010 SİYAH,"7,99 TL",https://www.trendyol.com/genel-markalar/ofispen-1010-siyah-p-2722181
1007,Kırtasiye & Ofis Malzemeleri,Flying Tiger Copenhagen,Kendin Yap Yılbaşı Temalı Kupa Seti,"-%22
350,00 TL
450,00 TL",https://www.trendyol.com/flying-tiger-copenhagen/kendin-yap-yilbasi-temali-kupa-seti-p-1050570440
1008,Kırtasiye & Ofis Malzemeleri,FixPoint,Figürlü Kalem Başlığı Renkli (P-3516) 1 Adet,"12,00 TL",https://www.trendyol.com/fixpoint/figurlu-kalem-basligi-renkli-p-3516-1-adet-p-992713772
1009,Kırtasiye & Ofis Malzemeleri,Mikro,12mmx33m Bant,Sepette İndirimli,https://www.trendyol.com/mikro/12mmx33m-bant-p-32722888
1010,Kırtasiye & Ofis Malzemeleri,Fatih,Mercanlı Kurşun Kalem Adet,"9,49 TL",https://www.trendyol.com/fatih/mercanli-kursun-kalem-adet-p-158067317
1011,Kırtasiye & Ofis Malzemeleri,Pensan,Büro Tükenmez Kalem 1.0 Mm Mavi,"8,40 TL",https://www.trendyol.com/pensan/buro-tukenmez-kalem-1-0-mm-mavi-p-44872719
1012,Kırtasiye & Ofis Malzemeleri,BEYZANA,"24’lü Profesyonel Marker Boya Kalem Seti, Proje,mimarlık Çizim Seti","269,00 TL",https://www.trendyol.com/beyzana/24-lu-profesyonel-marker-boya-kalem-seti-proje-mimarlik-cizim-seti-p-819618088
1013,Kırtasiye & Ofis Malzemeleri,YAHO OYUNCAĞIN DOĞAL HALİ,Akrilik Boya Seti 6lı,"14,89 TL",https://www.trendyol.com/yaho-oyuncagin-dogal-hali/akrilik-boya-seti-6li-p-762377880
1014,Kırtasiye & Ofis Malzemeleri,Timon,Piano Sandıklı Kalemtıraş 1 Adet (555841),Sepette İndirimli,https://www.trendyol.com/timon/piano-sandikli-kalemtiras-1-adet-555841-p-757799413
1015,Kırtasiye & Ofis Malzemeleri,Mas,Zımba Teli No:10 Beyaz 1 Paket / 140,Sepette İndirimli,https://www.trendyol.com/mas/zimba-teli-no-10-beyaz-1-paket-140-p-2798582
1016,Kırtasiye & Ofis Malzemeleri,Artdeco,140ml Akrilik Boya 12'li Karışık Renkler Set,"429,00 TL",https://www.trendyol.com/artdeco/140ml-akrilik-boya-12-li-karisik-renkler-set-p-51426545
1017,Kırtasiye & Ofis Malzemeleri,Matt Notebook,Youna 2026 Yılı A5 Ajanda 15x21 cm - 12 Aylık - Dikey Tasarım – Kahverengi,"550,00 TL",https://www.trendyol.com/matt-notebook/youna-2026-yili-a5-ajanda-15x21-cm-12-aylik-dikey-tasarim-kahverengi-p-1031751682
1018,Kırtasiye & Ofis Malzemeleri,Genel Markalar,Çiftli Kapaklı Kalemtraş 2068-48,"9,37 TL
10,41 TL",https://www.trendyol.com/genel-markalar/ciftli-kapakli-kalemtras-2068-48-p-113858440
1019,Kırtasiye & Ofis Malzemeleri,Noki,Selobant Şeffaf 12mmx10m,Sepette İndirimli,https://www.trendyol.com/noki/selobant-seffaf-12mmx10m-p-2722351
1020,Kırtasiye & Ofis Malzemeleri,Victoria's Journals,Spiralli Sert Kapak 2026 Haftalık Motivasyon Ajandası A5,"333,19 TL",https://www.trendyol.com/victoria-s-journals/spiralli-sert-kapak-2026-haftalik-motivasyon-ajandasi-a5-p-866385416
1021,Kırtasiye & Ofis Malzemeleri,Mikro,Kalem Ucu 0.7 Mm 2b Cetvelli 75 Mm (TEKLİ),Sepette İndirimli,https://www.trendyol.com/mikro/kalem-ucu-0-7-mm-2b-cetvelli-75-mm-tekli-p-6990171
1022,Kırtasiye & Ofis Malzemeleri,Bimotif,Karışık 10 adet yılbaşı kartpostal seti (Simsiz),"14,90 TL",https://www.trendyol.com/bimotif/karisik-10-adet-yilbasi-kartpostal-seti-simsiz-p-1040413263
1023,Kırtasiye & Ofis Malzemeleri,tifopix,"Yılbaşı sticker, mutlu yıllar , iyi seneler etiket seti- toplam 20 adet (1 sayfa)","22,49 TL
24,99 TL",https://www.trendyol.com/tifopix/yilbasi-sticker-mutlu-yillar-iyi-seneler-etiket-seti-toplam-20-adet-1-sayfa-p-1045484270
1024,Kırtasiye & Ofis Malzemeleri,PLA,Sıkışmış Fare Kitap Ayracı,"13,99 TL",https://www.trendyol.com/pla/sikismis-fare-kitap-ayraci-p-781957192
1025,Kırtasiye & Ofis Malzemeleri,Fatih,12'li Tam Boya Kuru Boya Karton Kutu / 33112,"47,25 TL",https://www.trendyol.com/fatih/12-li-tam-boya-kuru-boya-karton-kutu-33112-p-3967557
1026,Kırtasiye & Ofis Malzemeleri,Bimotif,"6lı Simli Kartpostal Seti, Yılbaşı, Kırmızı Ev","24,90 TL",https://www.trendyol.com/bimotif/6li-simli-kartpostal-seti-yilbasi-kirmizi-ev-p-355679029
1027,Kırtasiye & Ofis Malzemeleri,Fatih,MercanlıKurşun Kalem 12'li Paket,"64,90 TL",https://www.trendyol.com/fatih/mercanlikursun-kalem-12-li-paket-p-48361052
1028,Kırtasiye & Ofis Malzemeleri,TOUCH SKETC,24'lü fırça uçlu ve kalın uç Çift Taraflı art Marker Boya Kalem Seti Çantalı Ve Standlı,"269,00 TL",https://www.trendyol.com/touch-sketc/24-lu-firca-uclu-ve-kalin-uc-cift-tarafli-art-marker-boya-kalem-seti-cantali-ve-standli-p-874794283
1029,Kırtasiye & Ofis Malzemeleri,MSticker,Kar Taneleri Sticker Seti - Tüm Yüzeylere Uygun Yeni Yıl Kış Temalı Kar Taneleri Yılbaşı Sticker,"134,98 TL
149,98 TL",https://www.trendyol.com/msticker/kar-taneleri-sticker-seti-tum-yuzeylere-uygun-yeni-yil-kis-temali-kar-taneleri-yilbasi-sticker-p-339633400
1030,Kırtasiye & Ofis Malzemeleri,Matt Notebook,Kitap Okuma Günlüğü Reading Journal Bordo,"269,00 TL",https://www.trendyol.com/matt-notebook/kitap-okuma-gunlugu-reading-journal-bordo-p-1041667074
1031,Kırtasiye & Ofis Malzemeleri,Matt Notebook,Youna 2026 Yılı A5 Ajanda 15x21 cm - 12 Aylık - Dikey Tasarım - Bordo,"550,00 TL",https://www.trendyol.com/matt-notebook/youna-2026-yili-a5-ajanda-15x21-cm-12-aylik-dikey-tasarim-bordo-p-1031751077
1032,Kırtasiye & Ofis Malzemeleri,Copier bond,A4 Fotokopi Kağıdı 80gr 1 Koli 5 Paket 2500 Sayfa,"689,95 TL",https://www.trendyol.com/copier-bond/a4-fotokopi-kagidi-80gr-1-koli-5-paket-2500-sayfa-p-6026206
1033,Kırtasiye & Ofis Malzemeleri,Genel Markalar,3D Baskı Temalı – Çizgili Bacak Tasarımı Kitap ayracı,"22,99 TL",https://www.trendyol.com/genel-markalar/3d-baski-temali-cizgili-bacak-tasarimi-kitap-ayraci-p-838453547
1034,Kırtasiye & Ofis Malzemeleri,Bimotif,"6lı Simli Kartpostal Seti, Yılbaşı, Kış Evleri","24,90 TL",https://www.trendyol.com/bimotif/6li-simli-kartpostal-seti-yilbasi-kis-evleri-p-288231750
1035,Kırtasiye & Ofis Malzemeleri,Matt Notebook,Youna 2026 Yılı A5 Ajanda 15x21 cm - 12 Aylık - Dikey Tasarım – Sarı,"550,00 TL",https://www.trendyol.com/matt-notebook/youna-2026-yili-a5-ajanda-15x21-cm-12-aylik-dikey-tasarim-sari-p-1031751192
1036,Kırtasiye & Ofis Malzemeleri,Mia Pera,9lu Simli Yılbaşı Kartpostal Seti Yeni yıl Kış Manzara Kardan adam Noel  Baba Nostalji,"49,99 TL",https://www.trendyol.com/mia-pera/9lu-simli-yilbasi-kartpostal-seti-yeni-yil-kis-manzara-kardan-adam-noel-baba-nostalji-p-878568693
1037,Kırtasiye & Ofis Malzemeleri,Silka,Sınav Silgisi Mavi Orta Boy (Art9) 1 Adet,"12,25 TL",https://www.trendyol.com/silka/sinav-silgisi-mavi-orta-boy-art9-1-adet-p-808662017
1038,Kırtasiye & Ofis Malzemeleri,Dekals,"20 ADET 4 CM YILBAŞI TEMALI ETİKET, YAPIŞKANLI STİCKER, HEDİYE PAKETİ ETİKETİ","47,90 TL",https://www.trendyol.com/dekals/20-adet-4-cm-yilbasi-temali-etiket-yapiskanli-sticker-hediye-paketi-etiketi-p-878998973
1039,Kırtasiye & Ofis Malzemeleri,kagito,Pastel Highlighter Kalem Seti 6’lı,"67,99 TL",https://www.trendyol.com/kagito/pastel-highlighter-kalem-seti-6-li-p-87799506
1040,Kırtasiye & Ofis Malzemeleri,Ark,Mercekli Plastik Yuvarlak Kalemtıraş Kod:547,"7,78 TL
8,65 TL",https://www.trendyol.com/ark/mercekli-plastik-yuvarlak-kalemtiras-kod-547-p-847800957
1041,Kırtasiye & Ofis Malzemeleri,Faber Castell,"0,7 Uç 120'li 4 Kutu","128,00 TL",https://www.trendyol.com/faber-castell/0-7-uc-120-li-4-kutu-p-88463202
1042,Kırtasiye & Ofis Malzemeleri,Mynivora,Sevgiliye Hediyelik Oyuncak İkili Kalpli Biblo Boyama Seti / 4 Renk Boya + 1 Fırça / 3D,"110,46 TL",https://www.trendyol.com/mynivora/sevgiliye-hediyelik-oyuncak-ikili-kalpli-biblo-boyama-seti-4-renk-boya-1-firca-3d-p-985799643
1043,Kırtasiye & Ofis Malzemeleri,izmir yazici servis,KAPİBARA MİNİ STİCKER VE NOT DEFTERİ SULU KAPAK (1 ADET) CAPYBARA SİMLİ SULU PULLU KAPAK,"23,40 TL
26,00 TL",https://www.trendyol.com/izmir-yazici-servis/kapibara-mini-sticker-ve-not-defteri-sulu-kapak-1-adet-capybara-simli-sulu-pullu-kapak-p-932446423
1044,Kırtasiye & Ofis Malzemeleri,Genel Markalar,"Evlilik Planlayıcım , Çeyiz Listesi , Söz ,nişan , Kına , Düğün Yapılacaklar Listesi",Sepette İndirimli,https://www.trendyol.com/genel-markalar/evlilik-planlayicim-ceyiz-listesi-soz-nisan-kina-dugun-yapilacaklar-listesi-p-712312791
1045,Kırtasiye & Ofis Malzemeleri,Noki,Poşet Dosya Eco A4 100` lü (ys),Sepette İndirimli,https://www.trendyol.com/noki/poset-dosya-eco-a4-100-lu-ys-p-48650650
1046,Kırtasiye & Ofis Malzemeleri,Etiketçi Paşa,"2026 Ahşap Ayaklı Çiçekli Mini Özel Tasarım, Masaüstü Takvim, Lale Çiçek Buketi - Yeni Yıl","114,00 TL",https://www.trendyol.com/etiketci-pasa/2026-ahsap-ayakli-cicekli-mini-ozel-tasarim-masaustu-takvim-lale-cicek-buketi-yeni-yil-p-870720305
1047,Kırtasiye & Ofis Malzemeleri,Yıldırım's Home,Çift Taraflı Ayaklı Ahşap Çocuk Yazı Tahtası Kalem Silgi Tebeşir Hediyeli,"499,00 TL",https://www.trendyol.com/yildirim-s-home/cift-tarafli-ayakli-ahsap-cocuk-yazi-tahtasi-kalem-silgi-tebesir-hediyeli-p-79338459
1048,Kırtasiye & Ofis Malzemeleri,Mettzchrom,"Lr44 Ag13 A76 1,5 Volt Alkalin Pil - Oyuncak Pili - 10'lu KOL SAATİNE OLMAZ",Sepette İndirimli,https://www.trendyol.com/mettzchrom/lr44-ag13-a76-1-5-volt-alkalin-pil-oyuncak-pili-10-lu-kol-saatine-olmaz-p-140676075
1049,Kırtasiye & Ofis Malzemeleri,Matt Notebook,Süresiz Haftalık Masaüstü Planlayıcı 12 Aylık Undated Desk Planner Bordo,"376,00 TL",https://www.trendyol.com/matt-notebook/suresiz-haftalik-masaustu-planlayici-12-aylik-undated-desk-planner-bordo-p-988492795
1050,Kırtasiye & Ofis Malzemeleri,Varta,Super Heavy Duty Toplam 24 Adet Özel Pil Paketi(12AA 12AAA)12 Adet Ince 12 Adet Kalın Pildir,"129,99 TL",https://www.trendyol.com/varta/super-heavy-duty-toplam-24-adet-ozel-pil-paketi-12aa-12aaa-12-adet-ince-12-adet-kalin-pildir-p-311921074
1051,Kırtasiye & Ofis Malzemeleri,assell,Şarjlı Pil 18650 3.7 V 4800 Mah Şarj Edilebilir Li-ion Pil Turbo Model Şarjlı Pil 1 Adet,"31,17 TL",https://www.trendyol.com/assell/sarjli-pil-18650-3-7-v-4800-mah-sarj-edilebilir-li-ion-pil-turbo-model-sarjli-pil-1-adet-p-810749048
1052,Kırtasiye & Ofis Malzemeleri,Pensan,Kırmızı Kopya Kalemi 1 Adet KOD : 55410,"11,53 TL",https://www.trendyol.com/pensan/kirmizi-kopya-kalemi-1-adet-kod-55410-p-977045648
1053,Kırtasiye & Ofis Malzemeleri,Mikro,Soft Beyaz Silgi 2b-30,"11,00 TL",https://www.trendyol.com/mikro/soft-beyaz-silgi-2b-30-p-6315382
1054,Kırtasiye & Ofis Malzemeleri,Pensan,Büro 1.0 mm Tükenmez Kalem Seti 10 Adet,"36,90 TL",https://www.trendyol.com/pensan/buro-1-0-mm-tukenmez-kalem-seti-10-adet-p-95847832
1055,Kırtasiye & Ofis Malzemeleri,valletta,Moringa 48'li Çift Taraflı Art Marker Keçeli Kalem Seti Çantalı,"389,13 TL",https://www.trendyol.com/valletta/moringa-48-li-cift-tarafli-art-marker-keceli-kalem-seti-cantali-p-788019036
1056,Kırtasiye & Ofis Malzemeleri,Pritt,Yapıştırıcı Stick 22 gr 208845,"32,40 TL
36,00 TL",https://www.trendyol.com/pritt/yapistirici-stick-22-gr-208845-p-3578001
1057,Kırtasiye & Ofis Malzemeleri,Hikwo,Premium Taş Tozu - Hızlı Donan Profesyonel Taş Tozu - Mumluk Döküm Beton Harcı - Hobi Harcı 5 Kg,"181,45 TL
191,00 TL",https://www.trendyol.com/hikwo/premium-tas-tozu-hizli-donan-profesyonel-tas-tozu-mumluk-dokum-beton-harci-hobi-harci-5-kg-p-730677247
1058,Kırtasiye & Ofis Malzemeleri,Artdeco,Canlı Renkler 6x75ml Akrilik Boya Seti -1,"134,10 TL
149,00 TL",https://www.trendyol.com/artdeco/canli-renkler-6x75ml-akrilik-boya-seti-1-p-217641210
1059,Kırtasiye & Ofis Malzemeleri,Bimotif,"Karışık 175 adet yılbaşı sticker seti, 5 sayfa","49,90 TL",https://www.trendyol.com/bimotif/karisik-175-adet-yilbasi-sticker-seti-5-sayfa-p-1011444212
1060,Kırtasiye & Ofis Malzemeleri,Faber Castell,"Econ Verzatil Urban 0,7 Uçlu Kalem 3 Adet Set","154,00 TL",https://www.trendyol.com/faber-castell/econ-verzatil-urban-0-7-uclu-kalem-3-adet-set-p-841533911
1061,Kırtasiye & Ofis Malzemeleri,Rich,Master Mix Akrilik Boya Seti 12 Li,"256,50 TL
300,00 TL",https://www.trendyol.com/rich/master-mix-akrilik-boya-seti-12-li-p-40574028
1062,Kırtasiye & Ofis Malzemeleri,kagito,Highlighter Kalem Seti (15'Lİ),"126,99 TL",https://www.trendyol.com/kagito/highlighter-kalem-seti-15-li-p-877671508
1063,Kırtasiye & Ofis Malzemeleri,MAVIGOK,80 Renkli Çift Uçlu Kalın/İnce Uçlu Keçeli Marker Seti - Profesyonel Çizim ve Boyama,"548,43 TL",https://www.trendyol.com/mavigok/80-renkli-cift-uclu-kalin-ince-uclu-keceli-marker-seti-profesyonel-cizim-ve-boyama-p-930071628
1064,Kırtasiye & Ofis Malzemeleri,Matt Notebook,2026 Yılı A5 Ajanda Spiralli 15x21 cm - 12 Aylık,"439,00 TL",https://www.trendyol.com/matt-notebook/2026-yili-a5-ajanda-spiralli-15x21-cm-12-aylik-p-996727772
1065,Kırtasiye & Ofis Malzemeleri,Matt Notebook,Youna 2026 Yılı A5 Ajanda 15x21 cm - 12 Aylık - Dikey Tasarım - Lacivert,"550,00 TL",https://www.trendyol.com/matt-notebook/youna-2026-yili-a5-ajanda-15x21-cm-12-aylik-dikey-tasarim-lacivert-p-1031750757
1066,Kırtasiye & Ofis Malzemeleri,Genel Markalar,Sıkışmış Fare Kitap Ayracı,"13,99 TL",https://www.trendyol.com/genel-markalar/sikismis-fare-kitap-ayraci-p-781957201
1067,Kırtasiye & Ofis Malzemeleri,İstisna,1 Adet Kırmızı Zarf Seti (13x18cm) Mektup Kartpostal Davetiye Zarfı,"9,32 TL",https://www.trendyol.com/istisna/1-adet-kirmizi-zarf-seti-13x18cm-mektup-kartpostal-davetiye-zarfi-p-941373163
1068,Kırtasiye & Ofis Malzemeleri,Bimotif,"Karışık emoji, duygu ve yüz ifadesi sticker seti, 96 adet","11,58 TL",https://www.trendyol.com/bimotif/karisik-emoji-duygu-ve-yuz-ifadesi-sticker-seti-96-adet-p-962955933
1069,Kırtasiye & Ofis Malzemeleri,Bimotif,"Yılbaşı sticker, noel baba ve yılbaşı figürleri, 35 adet (1 sayfa)","12,37 TL",https://www.trendyol.com/bimotif/yilbasi-sticker-noel-baba-ve-yilbasi-figurleri-35-adet-1-sayfa-p-1011224381
1070,Kırtasiye & Ofis Malzemeleri,tuvval,35x50 Tuval (2ADET),"200,60 TL",https://www.trendyol.com/tuvval/35x50-tuval-2adet-p-806015753
1071,Kırtasiye & Ofis Malzemeleri,Onas,Kalemtrasş Plastik Kapaklı Ns-2062,Sepette İndirimli,https://www.trendyol.com/onas/kalemtrass-plastik-kapakli-ns-2062-p-274245145
1072,Kırtasiye & Ofis Malzemeleri,Bimotif,"Dikey şerit kalpli sticker seti, 60 adet","11,50 TL",https://www.trendyol.com/bimotif/dikey-serit-kalpli-sticker-seti-60-adet-p-816736832
1073,Kırtasiye & Ofis Malzemeleri,LEFİEV,Lefi Ev Tel Duvar Panosu Metal Pano Fotoğraf Çerçeve Askılık Notluk Anı Çerçevesi,"105,50 TL",https://www.trendyol.com/lefiev/lefi-ev-tel-duvar-panosu-metal-pano-fotograf-cerceve-askilik-notluk-ani-cercevesi-p-357917395
1074,Kırtasiye & Ofis Malzemeleri,tifopix,Ahşap Ayaklı Çiçekli Tasarım Lale Masa Takvimi Fiyonklu Lale 2026 takvim Öğretmenler Günü Hediyesi,"111,60 TL
124,00 TL",https://www.trendyol.com/tifopix/ahsap-ayakli-cicekli-tasarim-lale-masa-takvimi-fiyonklu-lale-2026-takvim-ogretmenler-gunu-hediyesi-p-1047837693
